policy,step,case,donor_step,message,accepted,before,after
internal,53,F02_John,-1,"{""coordinate"": 13, ""minus"": -0.4555187305757239, ""plus"": -0.5186580840683065, ""signature"": ""df7db74213dda4fa4e3f3a6bef599840e0034503383019b916db3430b32daeca"", ""source"": ""371249da00612156668a69ce2573a38f93ffe6821236698d7de33deee3145270"", ""step"": 53}",1,371249da00612156668a69ce2573a38f93ffe6821236698d7de33deee3145270,81a832ba37672d90aa7b2a0b8e51c43e2cce7f3123dc2a5e1d3a9e483303a09d
external_matched,53,F02_John,53,"{""coordinate"": 13, ""minus"": -0.4555187305757239, ""plus"": -0.5186580840683065, ""signature"": ""df7db74213dda4fa4e3f3a6bef599840e0034503383019b916db3430b32daeca"", ""source"": ""371249da00612156668a69ce2573a38f93ffe6821236698d7de33deee3145270"", ""step"": 53}",1,371249da00612156668a69ce2573a38f93ffe6821236698d7de33deee3145270,81a832ba37672d90aa7b2a0b8e51c43e2cce7f3123dc2a5e1d3a9e483303a09d
internal,54,F00_Mary,-1,"{""coordinate"": 14, ""minus"": -1.6424452341534552, ""plus"": -1.6897038741297523, ""signature"": ""928f74f57c2412c272c4b273bd6ab5fc9c15d0b655cef33040ab86c00359187e"", ""source"": ""81a832ba37672d90aa7b2a0b8e51c43e2cce7f3123dc2a5e1d3a9e483303a09d"", ""step"": 54}",1,81a832ba37672d90aa7b2a0b8e51c43e2cce7f3123dc2a5e1d3a9e483303a09d,84f7ea5337585f49e69a793e3199b117bc418c0619a277096565f9143d359ec0
external_matched,54,F00_Mary,54,"{""coordinate"": 14, ""minus"": -1.6424452341534552, ""plus"": -1.6897038741297523, ""signature"": ""928f74f57c2412c272c4b273bd6ab5fc9c15d0b655cef33040ab86c00359187e"", ""source"": ""81a832ba37672d90aa7b2a0b8e51c43e2cce7f3123dc2a5e1d3a9e483303a09d"", ""step"": 54}",1,81a832ba37672d90aa7b2a0b8e51c43e2cce7f3123dc2a5e1d3a9e483303a09d,84f7ea5337585f49e69a793e3199b117bc418c0619a277096565f9143d359ec0
internal,55,F01_Tom,-1,"{""coordinate"": 15, ""minus"": -0.07498045532267854, ""plus"": -0.07812441530322578, ""signature"": ""1b10a19dc4f4458b2dac91c27ef63ef7e709fb0fa0c849a1feb59ae26800b4d2"", ""source"": ""84f7ea5337585f49e69a793e3199b117bc418c0619a277096565f9143d359ec0"", ""step"": 55}",1,84f7ea5337585f49e69a793e3199b117bc418c0619a277096565f9143d359ec0,0d63828769bf4f98b20af4183091ee7c8c51d028612d4ff77be6e3a9e61f94da
external_matched,55,F01_Tom,55,"{""coordinate"": 15, ""minus"": -0.07498045532267854, ""plus"": -0.07812441530322578, ""signature"": ""1b10a19dc4f4458b2dac91c27ef63ef7e709fb0fa0c849a1feb59ae26800b4d2"", ""source"": ""84f7ea5337585f49e69a793e3199b117bc418c0619a277096565f9143d359ec0"", ""step"": 55}",1,84f7ea5337585f49e69a793e3199b117bc418c0619a277096565f9143d359ec0,0d63828769bf4f98b20af4183091ee7c8c51d028612d4ff77be6e3a9e61f94da
internal,56,F01_Tom,-1,"{""coordinate"": 16, ""minus"": -0.07254707351774052, ""plus"": -0.07675611489983375, ""signature"": ""c98d602097acf189059eb00e9af44198d63744ddfbb1a3983364290f8579ba32"", ""source"": ""0d63828769bf4f98b20af4183091ee7c8c51d028612d4ff77be6e3a9e61f94da"", ""step"": 56}",1,0d63828769bf4f98b20af4183091ee7c8c51d028612d4ff77be6e3a9e61f94da,ffdbaf1c2cdc1e366e3a169181b77a14a63be94d813547f1ec1690d8978cc187
external_matched,56,F01_Tom,56,"{""coordinate"": 16, ""minus"": -0.07254707351774052, ""plus"": -0.07675611489983375, ""signature"": ""c98d602097acf189059eb00e9af44198d63744ddfbb1a3983364290f8579ba32"", ""source"": ""0d63828769bf4f98b20af4183091ee7c8c51d028612d4ff77be6e3a9e61f94da"", ""step"": 56}",1,0d63828769bf4f98b20af4183091ee7c8c51d028612d4ff77be6e3a9e61f94da,ffdbaf1c2cdc1e366e3a169181b77a14a63be94d813547f1ec1690d8978cc187
internal,57,F00_John,-1,"{""coordinate"": 17, ""minus"": -2.5362111934337834, ""plus"": -2.5379190181314066, ""signature"": ""beb9b8e19c35adb7b470df781167b287b8b7e425240f352a603bebe79f682214"", ""source"": ""ffdbaf1c2cdc1e366e3a169181b77a14a63be94d813547f1ec1690d8978cc187"", ""step"": 57}",1,ffdbaf1c2cdc1e366e3a169181b77a14a63be94d813547f1ec1690d8978cc187,b6b553a109e6f92ce1a4bc314b4aae4ccf4a5b8f2fe8221c3f6b0410b41ebd49
external_matched,57,F00_John,57,"{""coordinate"": 17, ""minus"": -2.5362111934337834, ""plus"": -2.5379190181314066, ""signature"": ""beb9b8e19c35adb7b470df781167b287b8b7e425240f352a603bebe79f682214"", ""source"": ""ffdbaf1c2cdc1e366e3a169181b77a14a63be94d813547f1ec1690d8978cc187"", ""step"": 57}",1,ffdbaf1c2cdc1e366e3a169181b77a14a63be94d813547f1ec1690d8978cc187,b6b553a109e6f92ce1a4bc314b4aae4ccf4a5b8f2fe8221c3f6b0410b41ebd49
internal,58,F02_John,-1,"{""coordinate"": 18, ""minus"": -0.5436164139066546, ""plus"": -0.5286519821661864, ""signature"": ""812b574ccc82def4accd73b54108b78c80072283855d1707500072d993d6243f"", ""source"": ""b6b553a109e6f92ce1a4bc314b4aae4ccf4a5b8f2fe8221c3f6b0410b41ebd49"", ""step"": 58}",1,b6b553a109e6f92ce1a4bc314b4aae4ccf4a5b8f2fe8221c3f6b0410b41ebd49,7ac9b3c863f1271ebf6ea6c0ffa2ee42218743f2ef1fc6d3faf190c0a12cf5de
external_matched,58,F02_John,58,"{""coordinate"": 18, ""minus"": -0.5436164139066546, ""plus"": -0.5286519821661864, ""signature"": ""812b574ccc82def4accd73b54108b78c80072283855d1707500072d993d6243f"", ""source"": ""b6b553a109e6f92ce1a4bc314b4aae4ccf4a5b8f2fe8221c3f6b0410b41ebd49"", ""step"": 58}",1,b6b553a109e6f92ce1a4bc314b4aae4ccf4a5b8f2fe8221c3f6b0410b41ebd49,7ac9b3c863f1271ebf6ea6c0ffa2ee42218743f2ef1fc6d3faf190c0a12cf5de
internal,59,F03_Tom,-1,"{""coordinate"": 19, ""minus"": -0.936714259573032, ""plus"": -0.940426663991396, ""signature"": ""52ffa05677990d8471e68c19b917d2f20f3755c6259cd8b1d0796bdaf6b9991e"", ""source"": ""7ac9b3c863f1271ebf6ea6c0ffa2ee42218743f2ef1fc6d3faf190c0a12cf5de"", ""step"": 59}",1,7ac9b3c863f1271ebf6ea6c0ffa2ee42218743f2ef1fc6d3faf190c0a12cf5de,6fcd419846c0d8989d83d53c1a53168adcb1c7463e20a1aaa1ac528b1f417207
external_matched,59,F03_Tom,59,"{""coordinate"": 19, ""minus"": -0.936714259573032, ""plus"": -0.940426663991396, ""signature"": ""52ffa05677990d8471e68c19b917d2f20f3755c6259cd8b1d0796bdaf6b9991e"", ""source"": ""7ac9b3c863f1271ebf6ea6c0ffa2ee42218743f2ef1fc6d3faf190c0a12cf5de"", ""step"": 59}",1,7ac9b3c863f1271ebf6ea6c0ffa2ee42218743f2ef1fc6d3faf190c0a12cf5de,6fcd419846c0d8989d83d53c1a53168adcb1c7463e20a1aaa1ac528b1f417207
internal,60,F00_Mary,-1,"{""coordinate"": 0, ""minus"": -1.5672166621870485, ""plus"": -1.689402157094977, ""signature"": ""aa448bd17d0e1dd97b1d1391e8e71cc1ec560576c7317d3ae6082f28296131ba"", ""source"": ""6fcd419846c0d8989d83d53c1a53168adcb1c7463e20a1aaa1ac528b1f417207"", ""step"": 60}",1,6fcd419846c0d8989d83d53c1a53168adcb1c7463e20a1aaa1ac528b1f417207,fc1a3a3d8844fd33d9c5b4f717741b53e3b54305f8249244dbf444f330e77ba2
external_matched,60,F00_Mary,60,"{""coordinate"": 0, ""minus"": -1.5672166621870485, ""plus"": -1.689402157094977, ""signature"": ""aa448bd17d0e1dd97b1d1391e8e71cc1ec560576c7317d3ae6082f28296131ba"", ""source"": ""6fcd419846c0d8989d83d53c1a53168adcb1c7463e20a1aaa1ac528b1f417207"", ""step"": 60}",1,6fcd419846c0d8989d83d53c1a53168adcb1c7463e20a1aaa1ac528b1f417207,fc1a3a3d8844fd33d9c5b4f717741b53e3b54305f8249244dbf444f330e77ba2
internal,61,F02_Mary,-1,"{""coordinate"": 1, ""minus"": -0.2577322645531216, ""plus"": -0.18400505075031637, ""signature"": ""cf94373deea2e2570e70f8482e2357eab0f898d21ae37c4076c9d156254d8b5d"", ""source"": ""fc1a3a3d8844fd33d9c5b4f717741b53e3b54305f8249244dbf444f330e77ba2"", ""step"": 61}",1,fc1a3a3d8844fd33d9c5b4f717741b53e3b54305f8249244dbf444f330e77ba2,b175766abe328ecedd3416876bfd288c65b940729e128e7e01a98b9b602561dc
external_matched,61,F02_Mary,61,"{""coordinate"": 1, ""minus"": -0.2577322645531216, ""plus"": -0.18400505075031637, ""signature"": ""cf94373deea2e2570e70f8482e2357eab0f898d21ae37c4076c9d156254d8b5d"", ""source"": ""fc1a3a3d8844fd33d9c5b4f717741b53e3b54305f8249244dbf444f330e77ba2"", ""step"": 61}",1,fc1a3a3d8844fd33d9c5b4f717741b53e3b54305f8249244dbf444f330e77ba2,b175766abe328ecedd3416876bfd288c65b940729e128e7e01a98b9b602561dc
internal,62,F03_Sarah,-1,"{""coordinate"": 2, ""minus"": -0.18543277270846142, ""plus"": -0.12151987541078021, ""signature"": ""3ed84a6146f3b920e46a4412dccb4be274b5562728ac4c093d65f9fe8d1275a3"", ""source"": ""b175766abe328ecedd3416876bfd288c65b940729e128e7e01a98b9b602561dc"", ""step"": 62}",1,b175766abe328ecedd3416876bfd288c65b940729e128e7e01a98b9b602561dc,480942cfa77cf0fea6bf49a49d05b44ea6fa7288690ed480543c78c6f16ed61f
external_matched,62,F03_Sarah,62,"{""coordinate"": 2, ""minus"": -0.18543277270846142, ""plus"": -0.12151987541078021, ""signature"": ""3ed84a6146f3b920e46a4412dccb4be274b5562728ac4c093d65f9fe8d1275a3"", ""source"": ""b175766abe328ecedd3416876bfd288c65b940729e128e7e01a98b9b602561dc"", ""step"": 62}",1,b175766abe328ecedd3416876bfd288c65b940729e128e7e01a98b9b602561dc,480942cfa77cf0fea6bf49a49d05b44ea6fa7288690ed480543c78c6f16ed61f
internal,63,F01_Sarah,-1,"{""coordinate"": 3, ""minus"": -0.10614335738647113, ""plus"": -0.14363586354457597, ""signature"": ""58d01fcfad189a238147fefb01663e645538e2c00e1ddf20f8f6973c30c1d84c"", ""source"": ""480942cfa77cf0fea6bf49a49d05b44ea6fa7288690ed480543c78c6f16ed61f"", ""step"": 63}",1,480942cfa77cf0fea6bf49a49d05b44ea6fa7288690ed480543c78c6f16ed61f,a3d01eddcb8df98696fa242f98e62ac9621ec63592a6dc69b2140c8bc41f1b97
external_matched,63,F01_Sarah,63,"{""coordinate"": 3, ""minus"": -0.10614335738647113, ""plus"": -0.14363586354457597, ""signature"": ""58d01fcfad189a238147fefb01663e645538e2c00e1ddf20f8f6973c30c1d84c"", ""source"": ""480942cfa77cf0fea6bf49a49d05b44ea6fa7288690ed480543c78c6f16ed61f"", ""step"": 63}",1,480942cfa77cf0fea6bf49a49d05b44ea6fa7288690ed480543c78c6f16ed61f,a3d01eddcb8df98696fa242f98e62ac9621ec63592a6dc69b2140c8bc41f1b97
internal,64,F03_Tom,-1,"{""coordinate"": 4, ""minus"": -0.4293542693691213, ""plus"": -0.7780294615922846, ""signature"": ""3e3d96cb40a3dc504059bccb5e1dcb8db5f030519b62eb5ad4166fa970dea3c1"", ""source"": ""a3d01eddcb8df98696fa242f98e62ac9621ec63592a6dc69b2140c8bc41f1b97"", ""step"": 64}",1,a3d01eddcb8df98696fa242f98e62ac9621ec63592a6dc69b2140c8bc41f1b97,74ec32773b4d32b3faa9ffffa7516a006a58f3850496610024125b3de3ab2b5a
external_matched,64,F03_Tom,64,"{""coordinate"": 4, ""minus"": -0.4293542693691213, ""plus"": -0.7780294615922846, ""signature"": ""3e3d96cb40a3dc504059bccb5e1dcb8db5f030519b62eb5ad4166fa970dea3c1"", ""source"": ""a3d01eddcb8df98696fa242f98e62ac9621ec63592a6dc69b2140c8bc41f1b97"", ""step"": 64}",1,a3d01eddcb8df98696fa242f98e62ac9621ec63592a6dc69b2140c8bc41f1b97,74ec32773b4d32b3faa9ffffa7516a006a58f3850496610024125b3de3ab2b5a
internal,65,F02_Mary,-1,"{""coordinate"": 5, ""minus"": -0.2913465651535553, ""plus"": -0.29795821041684933, ""signature"": ""3b5ff3bb878e70dde732a8917fce165e526fe11c7e1337a05a5b15c38165ce27"", ""source"": ""74ec32773b4d32b3faa9ffffa7516a006a58f3850496610024125b3de3ab2b5a"", ""step"": 65}",1,74ec32773b4d32b3faa9ffffa7516a006a58f3850496610024125b3de3ab2b5a,ee743ce6c1370804a5c1ce36e71ffda54ca0f844c84c52e454bb00d7d8014c4d
external_matched,65,F02_Mary,65,"{""coordinate"": 5, ""minus"": -0.2913465651535553, ""plus"": -0.29795821041684933, ""signature"": ""3b5ff3bb878e70dde732a8917fce165e526fe11c7e1337a05a5b15c38165ce27"", ""source"": ""74ec32773b4d32b3faa9ffffa7516a006a58f3850496610024125b3de3ab2b5a"", ""step"": 65}",1,74ec32773b4d32b3faa9ffffa7516a006a58f3850496610024125b3de3ab2b5a,ee743ce6c1370804a5c1ce36e71ffda54ca0f844c84c52e454bb00d7d8014c4d
internal,66,F00_John,-1,"{""coordinate"": 6, ""minus"": -2.0413746661754115, ""plus"": -2.021973012586128, ""signature"": ""18c9f25155c30fdec490c5b6317ea35a616989ad0f6d5097839846243b2bffa2"", ""source"": ""ee743ce6c1370804a5c1ce36e71ffda54ca0f844c84c52e454bb00d7d8014c4d"", ""step"": 66}",1,ee743ce6c1370804a5c1ce36e71ffda54ca0f844c84c52e454bb00d7d8014c4d,6a706c1e0c991c3dc2d21c78d3fe7c071430dd45f7efd260c17a81443347c433
external_matched,66,F00_John,66,"{""coordinate"": 6, ""minus"": -2.0413746661754115, ""plus"": -2.021973012586128, ""signature"": ""18c9f25155c30fdec490c5b6317ea35a616989ad0f6d5097839846243b2bffa2"", ""source"": ""ee743ce6c1370804a5c1ce36e71ffda54ca0f844c84c52e454bb00d7d8014c4d"", ""step"": 66}",1,ee743ce6c1370804a5c1ce36e71ffda54ca0f844c84c52e454bb00d7d8014c4d,6a706c1e0c991c3dc2d21c78d3fe7c071430dd45f7efd260c17a81443347c433
internal,67,F00_Mary,-1,"{""coordinate"": 7, ""minus"": -1.5641116687741317, ""plus"": -1.5444004964506803, ""signature"": ""961351a2951369aa6dc211538b50a512566275deada3636df839b3416428da5c"", ""source"": ""6a706c1e0c991c3dc2d21c78d3fe7c071430dd45f7efd260c17a81443347c433"", ""step"": 67}",1,6a706c1e0c991c3dc2d21c78d3fe7c071430dd45f7efd260c17a81443347c433,61f60fcd229b11b014aa5813b0094f7309f6114a38f985040bfeff6748e39cc0
external_matched,67,F00_Mary,67,"{""coordinate"": 7, ""minus"": -1.5641116687741317, ""plus"": -1.5444004964506803, ""signature"": ""961351a2951369aa6dc211538b50a512566275deada3636df839b3416428da5c"", ""source"": ""6a706c1e0c991c3dc2d21c78d3fe7c071430dd45f7efd260c17a81443347c433"", ""step"": 67}",1,6a706c1e0c991c3dc2d21c78d3fe7c071430dd45f7efd260c17a81443347c433,61f60fcd229b11b014aa5813b0094f7309f6114a38f985040bfeff6748e39cc0
internal,68,F02_John,-1,"{""coordinate"": 8, ""minus"": -0.18191106631763523, ""plus"": -0.18034518065269117, ""signature"": ""f51b272fb608375cdec8132985343577a925f744a5733275f879a7e9a0414dcf"", ""source"": ""61f60fcd229b11b014aa5813b0094f7309f6114a38f985040bfeff6748e39cc0"", ""step"": 68}",1,61f60fcd229b11b014aa5813b0094f7309f6114a38f985040bfeff6748e39cc0,b44fa875dc25e65f58eb54ebb226ec87c8636cf3cc82491e5bce6f96e1105f27
external_matched,68,F02_John,68,"{""coordinate"": 8, ""minus"": -0.18191106631763523, ""plus"": -0.18034518065269117, ""signature"": ""f51b272fb608375cdec8132985343577a925f744a5733275f879a7e9a0414dcf"", ""source"": ""61f60fcd229b11b014aa5813b0094f7309f6114a38f985040bfeff6748e39cc0"", ""step"": 68}",1,61f60fcd229b11b014aa5813b0094f7309f6114a38f985040bfeff6748e39cc0,b44fa875dc25e65f58eb54ebb226ec87c8636cf3cc82491e5bce6f96e1105f27
internal,69,F01_Tom,-1,"{""coordinate"": 9, ""minus"": -0.1636235569188911, ""plus"": -0.19677263129513184, ""signature"": ""aa740ecedb99f73974ea204b87889e394813a5ee81094777f52fe7105ae5e68f"", ""source"": ""b44fa875dc25e65f58eb54ebb226ec87c8636cf3cc82491e5bce6f96e1105f27"", ""step"": 69}",1,b44fa875dc25e65f58eb54ebb226ec87c8636cf3cc82491e5bce6f96e1105f27,39a3636fd4db5328a26151f7dd48a540b8cccf5a51aab7eb1c50b98e16f0aa51
external_matched,69,F01_Tom,69,"{""coordinate"": 9, ""minus"": -0.1636235569188911, ""plus"": -0.19677263129513184, ""signature"": ""aa740ecedb99f73974ea204b87889e394813a5ee81094777f52fe7105ae5e68f"", ""source"": ""b44fa875dc25e65f58eb54ebb226ec87c8636cf3cc82491e5bce6f96e1105f27"", ""step"": 69}",1,b44fa875dc25e65f58eb54ebb226ec87c8636cf3cc82491e5bce6f96e1105f27,39a3636fd4db5328a26151f7dd48a540b8cccf5a51aab7eb1c50b98e16f0aa51
internal,70,F03_Sarah,-1,"{""coordinate"": 10, ""minus"": -0.12140659246180888, ""plus"": -0.11900347959829702, ""signature"": ""27dd5fa374cec327e93954181ae787363efd8511266f4191065a81a795ddf13b"", ""source"": ""39a3636fd4db5328a26151f7dd48a540b8cccf5a51aab7eb1c50b98e16f0aa51"", ""step"": 70}",1,39a3636fd4db5328a26151f7dd48a540b8cccf5a51aab7eb1c50b98e16f0aa51,48a4402c17b1405be1cad697a7639706782fb05a857e8626015e1a947213ae6a
external_matched,70,F03_Sarah,70,"{""coordinate"": 10, ""minus"": -0.12140659246180888, ""plus"": -0.11900347959829702, ""signature"": ""27dd5fa374cec327e93954181ae787363efd8511266f4191065a81a795ddf13b"", ""source"": ""39a3636fd4db5328a26151f7dd48a540b8cccf5a51aab7eb1c50b98e16f0aa51"", ""step"": 70}",1,39a3636fd4db5328a26151f7dd48a540b8cccf5a51aab7eb1c50b98e16f0aa51,48a4402c17b1405be1cad697a7639706782fb05a857e8626015e1a947213ae6a
internal,71,F01_Sarah,-1,"{""coordinate"": 11, ""minus"": -0.07373894852940244, ""plus"": -0.06913067036210122, ""signature"": ""eb26c9e0da94179faea567ca85ce723856ddd1be2bc533e408ca659de8a3c6c6"", ""source"": ""48a4402c17b1405be1cad697a7639706782fb05a857e8626015e1a947213ae6a"", ""step"": 71}",1,48a4402c17b1405be1cad697a7639706782fb05a857e8626015e1a947213ae6a,dc7de1cb1c6acc188477ea0dad360aa805787c6cecc548befaa74e6b8a471523
external_matched,71,F01_Sarah,71,"{""coordinate"": 11, ""minus"": -0.07373894852940244, ""plus"": -0.06913067036210122, ""signature"": ""eb26c9e0da94179faea567ca85ce723856ddd1be2bc533e408ca659de8a3c6c6"", ""source"": ""48a4402c17b1405be1cad697a7639706782fb05a857e8626015e1a947213ae6a"", ""step"": 71}",1,48a4402c17b1405be1cad697a7639706782fb05a857e8626015e1a947213ae6a,dc7de1cb1c6acc188477ea0dad360aa805787c6cecc548befaa74e6b8a471523
internal,72,F01_Tom,-1,"{""coordinate"": 12, ""minus"": -0.13389879754098327, ""plus"": -0.12928944802097475, ""signature"": ""90c8fada0f0b2603afd01b30f73b77846d6b27fa0a1dabb0aa953a6a8fe5646e"", ""source"": ""dc7de1cb1c6acc188477ea0dad360aa805787c6cecc548befaa74e6b8a471523"", ""step"": 72}",1,dc7de1cb1c6acc188477ea0dad360aa805787c6cecc548befaa74e6b8a471523,fc0c486a7e3f255613d351280addbe9dae5c5fa8765faed3624135896f96c24c
external_matched,72,F01_Tom,72,"{""coordinate"": 12, ""minus"": -0.13389879754098327, ""plus"": -0.12928944802097475, ""signature"": ""90c8fada0f0b2603afd01b30f73b77846d6b27fa0a1dabb0aa953a6a8fe5646e"", ""source"": ""dc7de1cb1c6acc188477ea0dad360aa805787c6cecc548befaa74e6b8a471523"", ""step"": 72}",1,dc7de1cb1c6acc188477ea0dad360aa805787c6cecc548befaa74e6b8a471523,fc0c486a7e3f255613d351280addbe9dae5c5fa8765faed3624135896f96c24c
internal,73,F02_John,-1,"{""coordinate"": 13, ""minus"": -0.18057323193390318, ""plus"": -0.17707712854432814, ""signature"": ""766e450ccc698fbe521329e78ae2c30ff16342194f243e11f050b85c491d2605"", ""source"": ""fc0c486a7e3f255613d351280addbe9dae5c5fa8765faed3624135896f96c24c"", ""step"": 73}",1,fc0c486a7e3f255613d351280addbe9dae5c5fa8765faed3624135896f96c24c,5499c862dad9e7dbcacf53815d492e81ce1f54af2847fc0568156a664b37eeeb
external_matched,73,F02_John,73,"{""coordinate"": 13, ""minus"": -0.18057323193390318, ""plus"": -0.17707712854432814, ""signature"": ""766e450ccc698fbe521329e78ae2c30ff16342194f243e11f050b85c491d2605"", ""source"": ""fc0c486a7e3f255613d351280addbe9dae5c5fa8765faed3624135896f96c24c"", ""step"": 73}",1,fc0c486a7e3f255613d351280addbe9dae5c5fa8765faed3624135896f96c24c,5499c862dad9e7dbcacf53815d492e81ce1f54af2847fc0568156a664b37eeeb
internal,74,F00_Mary,-1,"{""coordinate"": 14, ""minus"": -1.6151298242450929, ""plus"": -1.582439137529712, ""signature"": ""ed38989d89513ae1b0781e8d252602fe17a289ae1163ab26f8e4c3d3152bfdcf"", ""source"": ""5499c862dad9e7dbcacf53815d492e81ce1f54af2847fc0568156a664b37eeeb"", ""step"": 74}",1,5499c862dad9e7dbcacf53815d492e81ce1f54af2847fc0568156a664b37eeeb,0ab654256c7dd29ac98e40d7d931627d647d88d1c3e34a6443e6b47bd3d929f6
external_matched,74,F00_Mary,74,"{""coordinate"": 14, ""minus"": -1.6151298242450929, ""plus"": -1.582439137529712, ""signature"": ""ed38989d89513ae1b0781e8d252602fe17a289ae1163ab26f8e4c3d3152bfdcf"", ""source"": ""5499c862dad9e7dbcacf53815d492e81ce1f54af2847fc0568156a664b37eeeb"", ""step"": 74}",1,5499c862dad9e7dbcacf53815d492e81ce1f54af2847fc0568156a664b37eeeb,0ab654256c7dd29ac98e40d7d931627d647d88d1c3e34a6443e6b47bd3d929f6
internal,75,F02_Mary,-1,"{""coordinate"": 15, ""minus"": -0.2915734564940014, ""plus"": -0.29402777896680676, ""signature"": ""a40196835e5d13589e5e396a1961c7cbf52854ff75ad331fa55db19b6bd63921"", ""source"": ""0ab654256c7dd29ac98e40d7d931627d647d88d1c3e34a6443e6b47bd3d929f6"", ""step"": 75}",1,0ab654256c7dd29ac98e40d7d931627d647d88d1c3e34a6443e6b47bd3d929f6,296b96663a36a7ef0a1bf6d90f0310fa481910706f55fbf1f5174200446bca3a
external_matched,75,F02_Mary,75,"{""coordinate"": 15, ""minus"": -0.2915734564940014, ""plus"": -0.29402777896680676, ""signature"": ""a40196835e5d13589e5e396a1961c7cbf52854ff75ad331fa55db19b6bd63921"", ""source"": ""0ab654256c7dd29ac98e40d7d931627d647d88d1c3e34a6443e6b47bd3d929f6"", ""step"": 75}",1,0ab654256c7dd29ac98e40d7d931627d647d88d1c3e34a6443e6b47bd3d929f6,296b96663a36a7ef0a1bf6d90f0310fa481910706f55fbf1f5174200446bca3a
internal,76,F00_John,-1,"{""coordinate"": 16, ""minus"": -1.9864715046594028, ""plus"": -1.969631849826984, ""signature"": ""336fe3bea64265374fd50cfc02f6e1a718c8c000970f0a8877d0bcc42e7c9d62"", ""source"": ""296b96663a36a7ef0a1bf6d90f0310fa481910706f55fbf1f5174200446bca3a"", ""step"": 76}",1,296b96663a36a7ef0a1bf6d90f0310fa481910706f55fbf1f5174200446bca3a,580790e85bb74519c4ba264d166c55364ed597cc0895e49db1ea9c50d40eceec
external_matched,76,F00_John,76,"{""coordinate"": 16, ""minus"": -1.9864715046594028, ""plus"": -1.969631849826984, ""signature"": ""336fe3bea64265374fd50cfc02f6e1a718c8c000970f0a8877d0bcc42e7c9d62"", ""source"": ""296b96663a36a7ef0a1bf6d90f0310fa481910706f55fbf1f5174200446bca3a"", ""step"": 76}",1,296b96663a36a7ef0a1bf6d90f0310fa481910706f55fbf1f5174200446bca3a,580790e85bb74519c4ba264d166c55364ed597cc0895e49db1ea9c50d40eceec
internal,77,F03_Tom,-1,"{""coordinate"": 17, ""minus"": -0.23639596883422273, ""plus"": -0.23501195014777865, ""signature"": ""1065a05bcbe16581f94e5b82c91111cb284b8c4baaff5a9f551770dd3861f545"", ""source"": ""580790e85bb74519c4ba264d166c55364ed597cc0895e49db1ea9c50d40eceec"", ""step"": 77}",1,580790e85bb74519c4ba264d166c55364ed597cc0895e49db1ea9c50d40eceec,381c754613fcc5ef980a7d22a17bafa7fe3cd77634b6e780d6085088aa36e6bf
external_matched,77,F03_Tom,77,"{""coordinate"": 17, ""minus"": -0.23639596883422273, ""plus"": -0.23501195014777865, ""signature"": ""1065a05bcbe16581f94e5b82c91111cb284b8c4baaff5a9f551770dd3861f545"", ""source"": ""580790e85bb74519c4ba264d166c55364ed597cc0895e49db1ea9c50d40eceec"", ""step"": 77}",1,580790e85bb74519c4ba264d166c55364ed597cc0895e49db1ea9c50d40eceec,381c754613fcc5ef980a7d22a17bafa7fe3cd77634b6e780d6085088aa36e6bf
internal,78,F03_Sarah,-1,"{""coordinate"": 18, ""minus"": -0.12351462793542979, ""plus"": -0.1253684890682371, ""signature"": ""4745cc390b42675d77b6a8b871e00625be9c245537f2b0f40135768f97178b13"", ""source"": ""381c754613fcc5ef980a7d22a17bafa7fe3cd77634b6e780d6085088aa36e6bf"", ""step"": 78}",1,381c754613fcc5ef980a7d22a17bafa7fe3cd77634b6e780d6085088aa36e6bf,f3d8b7e57b032f4d0044d9470b556ff6f265d27bbbd2dfa8115ac7a3c961d5c8
external_matched,78,F03_Sarah,78,"{""coordinate"": 18, ""minus"": -0.12351462793542979, ""plus"": -0.1253684890682371, ""signature"": ""4745cc390b42675d77b6a8b871e00625be9c245537f2b0f40135768f97178b13"", ""source"": ""381c754613fcc5ef980a7d22a17bafa7fe3cd77634b6e780d6085088aa36e6bf"", ""step"": 78}",1,381c754613fcc5ef980a7d22a17bafa7fe3cd77634b6e780d6085088aa36e6bf,f3d8b7e57b032f4d0044d9470b556ff6f265d27bbbd2dfa8115ac7a3c961d5c8
internal,79,F01_Sarah,-1,"{""coordinate"": 19, ""minus"": -0.07120211171676365, ""plus"": -0.07005437241144159, ""signature"": ""05d8be91f5a4b18a4ca777a5689f82e43484404561ac5725b39a3794ed1e298f"", ""source"": ""f3d8b7e57b032f4d0044d9470b556ff6f265d27bbbd2dfa8115ac7a3c961d5c8"", ""step"": 79}",1,f3d8b7e57b032f4d0044d9470b556ff6f265d27bbbd2dfa8115ac7a3c961d5c8,8fb5f1cd5ca8a532fde340824e92c1746fdde12256ab5f1c53d1b961315fc55e
external_matched,79,F01_Sarah,79,"{""coordinate"": 19, ""minus"": -0.07120211171676365, ""plus"": -0.07005437241144159, ""signature"": ""05d8be91f5a4b18a4ca777a5689f82e43484404561ac5725b39a3794ed1e298f"", ""source"": ""f3d8b7e57b032f4d0044d9470b556ff6f265d27bbbd2dfa8115ac7a3c961d5c8"", ""step"": 79}",1,f3d8b7e57b032f4d0044d9470b556ff6f265d27bbbd2dfa8115ac7a3c961d5c8,8fb5f1cd5ca8a532fde340824e92c1746fdde12256ab5f1c53d1b961315fc55e
