compiled_row_ordinal,cell_type,compiled_response,compiled_count,candidate_led_group_count,candidate_led_group_ordinals,comparison,derived_response,complete_window_count,response_abs_difference,amplitude_agrees,count_agrees,candidate_mean_min,candidate_mean_max
181,pR7,0.051201310829944856,15.0,1,[2764],one_led_group,0.05120131082994487,15,1.3877787807814457e-17,True,True,0.05120131082994487,0.05120131082994487
182,pR7,0.07766491723993504,15.0,1,[2765],one_led_group,0.07766491723993506,15,1.3877787807814457e-17,True,True,0.07766491723993506,0.07766491723993506
183,pR7,0.1559658259987365,48.0,1,[2766],one_led_group,0.1583586312126726,49,0.002392805213936089,False,False,0.1583586312126726,0.1583586312126726
184,pR7,1.5310047700356246,11.0,1,[2767],one_led_group,1.0696540789932139,13,0.4613506910424108,False,False,1.0696540789932139,1.0696540789932139
185,pR7,1.5277889659165989,11.0,1,[2768],one_led_group,1.0568969333247413,13,0.4708920325918575,False,False,1.0568969333247413,1.0568969333247413
186,pR7,0.1025171384803797,129.0,1,[2769],one_led_group,0.1162174518679433,134,0.013700313387563598,False,False,0.1162174518679433,0.1162174518679433
187,pR7,0.12767808976676095,25.0,1,[2770],one_led_group,0.133370706666233,26,0.005692616899472036,False,False,0.133370706666233,0.133370706666233
188,pR7,0.397622508629421,20.0,1,[2771],one_led_group,0.397622508629421,20,0.0,True,True,0.397622508629421,0.397622508629421
189,pR7,0.040913366259882906,27.0,1,[2772],one_led_group,0.0409133662598829,27,6.938893903907228e-18,True,True,0.0409133662598829,0.0409133662598829
190,pR7,0.15101647647547717,48.0,1,[2773],one_led_group,0.15189627269388883,49,0.0008797962184116659,False,False,0.15189627269388883,0.15189627269388883
191,pR7,0.11503892918902607,11.0,1,[2774],one_led_group,0.08005708957206005,12,0.03498183961696602,False,False,0.08005708957206005,0.08005708957206005
192,pR7,0.055591794274820715,17.0,1,[2775],one_led_group,0.05559179427482071,17,6.938893903907228e-18,True,True,0.05559179427482071,0.05559179427482071
193,pR7,0.15560508806927034,13.0,1,[2776],one_led_group,0.15560508806927037,13,2.7755575615628914e-17,True,True,0.15560508806927037,0.15560508806927037
194,pR7,0.1584604270390479,13.0,1,[2777],one_led_group,0.15846042703904784,13,5.551115123125783e-17,True,True,0.15846042703904784,0.15846042703904784
195,pR7,0.049134349578454854,26.0,1,[2778],one_led_group,0.08097671061665003,28,0.031842361038195176,False,False,0.08097671061665003,0.08097671061665003
196,pR7,0.07974838742170641,26.0,1,[2779],one_led_group,0.10612456402866956,28,0.026376176606963148,False,False,0.10612456402866956,0.10612456402866956
197,pR7,1.3238220261882312,20.0,1,[2780],one_led_group,1.3251009251364434,21,0.0012788989482122037,False,False,1.3251009251364434,1.3251009251364434
198,pR7,1.3228225696469857,20.0,1,[2781],one_led_group,1.285907398798774,21,0.03691517084821183,False,False,1.285907398798774,1.285907398798774
199,pR7,0.1120667374824819,17.0,1,[2782],one_led_group,0.11206673748248192,17,1.3877787807814457e-17,True,True,0.11206673748248192,0.11206673748248192
200,pR7,1.432152379509563,24.0,1,[2783],one_led_group,1.201306879439234,26,0.2308455000703289,False,False,1.201306879439234,1.201306879439234
201,pR7,1.414162650444636,24.0,1,[2784],one_led_group,1.1833301037403483,26,0.23083254670428777,False,False,1.1833301037403483,1.1833301037403483
202,pR7,0.35973024304443235,18.0,1,[2785],one_led_group,0.35973024304443235,18,0.0,True,True,0.35973024304443235,0.35973024304443235
203,pR7,1.486306490181192,25.0,1,[2786],one_led_group,1.4863064901811922,25,2.220446049250313e-16,True,True,1.4863064901811922,1.4863064901811922
204,pR7,1.3165820250929954,25.0,1,[2787],one_led_group,1.3165820250929954,25,0.0,True,True,1.3165820250929954,1.3165820250929954
205,pR7,0.6610976712611306,29.0,1,[2788],one_led_group,0.5579653905191747,31,0.1031322807419559,False,False,0.5579653905191747,0.5579653905191747
206,pR7,0.7706468393864789,10.0,1,[2789],one_led_group,0.7706468393864789,10,0.0,True,True,0.7706468393864789,0.7706468393864789
207,pR7,1.5081801386149345,18.0,1,[2790],one_led_group,1.5081801386149347,18,2.220446049250313e-16,True,True,1.5081801386149347,1.5081801386149347
208,pR7,1.5595699553606561,18.0,1,[2791],one_led_group,1.5595699553606561,18,0.0,True,True,1.5595699553606561,1.5595699553606561
209,pR7,0.11319776729687396,29.0,1,[2792],one_led_group,0.10157018192021502,31,0.011627585376658936,False,False,0.10157018192021502,0.10157018192021502
210,pR7,0.5893978696787618,25.0,1,[2793],one_led_group,0.6058049595122824,27,0.01640708983352057,False,False,0.6058049595122824,0.6058049595122824
211,pR7,0.23114288755712478,18.0,1,[2794],one_led_group,0.2311428875571248,18,2.7755575615628914e-17,True,True,0.2311428875571248,0.2311428875571248
212,pR7,0.237697592813609,7.0,1,[2795],one_led_group,0.17660350118893148,8,0.06109409162467752,False,False,0.17660350118893148,0.17660350118893148
213,pR7,0.16004919219775654,53.0,1,[2796],one_led_group,0.18795865612343696,55,0.027909463925680417,False,False,0.18795865612343696,0.18795865612343696
214,pR7,0.13898103843521994,77.0,1,[2797],one_led_group,0.13886156854454101,80,0.00011946989067893043,False,False,0.13886156854454101,0.13886156854454101
215,pR7,0.09567221924411308,143.0,1,[2798],one_led_group,0.10362410915797073,148,0.007951889913857646,False,False,0.10362410915797073,0.10362410915797073
216,pR7,0.09548498861582923,13.0,1,[2799],one_led_group,0.0954849886158292,13,2.7755575615628914e-17,True,True,0.0954849886158292,0.0954849886158292
217,pR7,0.928333407703524,10.0,1,[2800],one_led_group,0.928333407703524,10,0.0,True,True,0.928333407703524,0.928333407703524
218,pR7,0.24572913009461503,32.0,1,[2801],one_led_group,0.24572913009461506,32,2.7755575615628914e-17,True,True,0.24572913009461506,0.24572913009461506
219,pR7,0.14889248559901627,32.0,1,[2802],one_led_group,0.14889248559901633,32,5.551115123125783e-17,True,True,0.14889248559901633,0.14889248559901633
220,pR7,0.23576297804409574,37.0,1,[2803],one_led_group,0.2416668619638043,38,0.005903883919708558,False,False,0.2416668619638043,0.2416668619638043
221,pR7,0.25804974010117493,37.0,1,[2804],one_led_group,0.26996015368793386,38,0.011910413586758928,False,False,0.26996015368793386,0.26996015368793386
222,pR7,0.1441253978297614,15.0,1,[2805],one_led_group,0.14412539782976141,15,2.7755575615628914e-17,True,True,0.14412539782976141,0.14412539782976141
223,pR7,0.07299430853429342,25.0,1,[2806],one_led_group,0.07929020372511575,26,0.006295895190822326,False,False,0.07929020372511575,0.07929020372511575
224,pR7,0.11834186794693337,61.0,1,[2807],one_led_group,0.11834186794693344,61,6.938893903907228e-17,True,True,0.11834186794693344,0.11834186794693344
225,pR7,1.2522967032475998,75.0,1,[2808],one_led_group,1.2323178935928114,77,0.019978809654788376,False,False,1.2323178935928114,1.2323178935928114
226,pR7,0.6565697038791204,11.0,1,[2809],one_led_group,0.6072162406030229,12,0.049353463276097465,False,False,0.6072162406030229,0.6072162406030229
227,pR7,0.17336728622930594,95.0,1,[2810],one_led_group,0.17336728622930592,95,2.7755575615628914e-17,True,True,0.17336728622930592,0.17336728622930592
228,pR7,1.3968709497112977,43.0,1,[2815],one_led_group,1.2728034128953734,45,0.1240675368159243,False,False,1.2728034128953734,1.2728034128953734
229,pR7,0.14864692412656286,13.0,1,[2816],one_led_group,0.14864692412656288,13,2.7755575615628914e-17,True,True,0.14864692412656288,0.14864692412656288
230,pR7,0.17794774510796169,31.0,1,[2817],one_led_group,0.17794774510796169,31,0.0,True,True,0.17794774510796169,0.17794774510796169
231,pR7,1.2080589960284573,32.0,1,[2818],one_led_group,1.208058996028457,32,4.440892098500626e-16,True,True,1.208058996028457,1.208058996028457
232,pR7,1.348407245259369,28.0,1,[2819],one_led_group,1.3484072452593694,28,4.440892098500626e-16,True,True,1.3484072452593694,1.3484072452593694
233,pR7,1.0597708759012383,13.0,1,[2820],one_led_group,1.059770875901238,13,2.220446049250313e-16,True,True,1.059770875901238,1.059770875901238
234,pR7,1.2357070498154648,32.0,1,[2821],one_led_group,1.2357070498154645,32,2.220446049250313e-16,True,True,1.2357070498154645,1.2357070498154645
235,pR7,0.2592754053887163,86.0,1,[2822],one_led_group,0.2538188008463725,87,0.0054566045423438125,False,False,0.2538188008463725,0.2538188008463725
236,pR7,1.47703102318596,43.0,1,[2823],one_led_group,1.3512017055723304,45,0.1258293176136296,False,False,1.3512017055723304,1.3512017055723304
237,pR7,0.43009533853040144,119.0,1,[2824],one_led_group,0.43313169303899335,122,0.0030363545085919097,False,False,0.43313169303899335,0.43313169303899335
238,pR7,1.1282346859060204,16.0,1,[2825],one_led_group,1.1282346859060204,16,0.0,True,True,1.1282346859060204,1.1282346859060204
239,pR7,1.3951162661207808,22.0,1,[2826],one_led_group,1.4013139221840891,23,0.006197656063308354,False,False,1.4013139221840891,1.4013139221840891
240,pR7,1.1100827153165993,31.0,1,[2827],one_led_group,1.1100827153165993,31,0.0,True,True,1.1100827153165993,1.1100827153165993
241,pR7,1.2937682114075326,22.0,1,[2828],one_led_group,1.2984643745123876,23,0.004696163104854989,False,False,1.2984643745123876,1.2984643745123876
242,pR7,1.3932433102516384,28.0,1,[2829],one_led_group,1.3932433102516388,28,4.440892098500626e-16,True,True,1.3932433102516388,1.3932433102516388
243,pR7,0.8329347284705094,20.0,1,[2830],one_led_group,0.8329347284705092,20,2.220446049250313e-16,True,True,0.8329347284705092,0.8329347284705092
244,pR7,1.1305219601153595,13.0,1,[2831],one_led_group,1.1305219601153598,13,2.220446049250313e-16,True,True,1.1305219601153598,1.1305219601153598
245,pR7,0.7742240232689408,18.0,1,[2832],one_led_group,0.7742240232689408,18,0.0,True,True,0.7742240232689408,0.7742240232689408
246,pR7,0.83520712579473,35.0,1,[2833],one_led_group,0.8352071257947301,35,1.1102230246251565e-16,True,True,0.8352071257947301,0.8352071257947301
247,pR7,0.7838500564415957,38.0,1,[2834],one_led_group,0.7384570519898386,39,0.04539300445175709,False,False,0.7384570519898386,0.7384570519898386
248,pR7,0.558118470587777,25.0,1,[2835],one_led_group,0.4753355303946464,27,0.0827829401931306,False,False,0.4753355303946464,0.4753355303946464
249,pR7,0.8205466604345061,24.0,1,[2836],one_led_group,0.8205466604345061,24,0.0,True,True,0.8205466604345061,0.8205466604345061
250,pR7,1.2535827726651836,75.0,1,[2837],one_led_group,1.2266441679908116,77,0.026938604674372035,False,False,1.2266441679908116,1.2266441679908116
251,pR7,0.7319086816786189,4.0,1,[2838],one_led_group,0.7319086816786189,4,0.0,True,True,0.7319086816786189,0.7319086816786189
252,pR7,0.7371449655524179,37.0,1,[2839],one_led_group,0.688874116435637,38,0.04827084911678092,False,False,0.688874116435637,0.688874116435637
253,pR7,0.49130711132810345,18.0,1,[2840],one_led_group,0.4913071113281034,18,5.551115123125783e-17,True,True,0.4913071113281034,0.4913071113281034
254,pR7,0.631594843806203,25.0,1,[2841],one_led_group,0.631594843806203,25,0.0,True,True,0.631594843806203,0.631594843806203
255,pR7,0.8655222381898808,31.0,1,[2843],one_led_group,0.865522238189881,31,2.220446049250313e-16,True,True,0.865522238189881,0.865522238189881
256,pR7,0.5258152738212502,118.0,1,[2844],one_led_group,0.5317370276318011,121,0.005921753810550934,False,False,0.5317370276318011,0.5317370276318011
257,pR7,1.2286168716373957,13.0,1,[2845],one_led_group,1.228616871637396,13,2.220446049250313e-16,True,True,1.228616871637396,1.228616871637396
258,pR7,0.5159313321048441,16.0,1,[2846],one_led_group,0.5159313321048442,16,1.1102230246251565e-16,True,True,0.5159313321048442,0.5159313321048442
259,pR7,0.8620474268959072,24.0,1,[2847],one_led_group,0.7300062282705129,26,0.13204119862539432,False,False,0.7300062282705129,0.7300062282705129
260,pR7,1.5333936518978817,45.0,1,[2848],one_led_group,1.5333936518978817,45,0.0,True,True,1.5333936518978817,1.5333936518978817
261,pR7,1.5683418869802075,45.0,1,[2849],one_led_group,1.5683418869802077,45,2.220446049250313e-16,True,True,1.5683418869802077,1.5683418869802077
262,pR7,0.9261407590787049,44.0,1,[2850],one_led_group,0.9209207225572921,45,0.005220036521412785,False,False,0.9209207225572921,0.9209207225572921
263,pR7,1.310414142485596,54.0,1,[2851],one_led_group,1.308763925621375,55,0.0016502168642209547,False,False,1.308763925621375,1.308763925621375
264,pR7,0.6086472734262068,18.0,1,[2852],one_led_group,0.6086472734262068,18,0.0,True,True,0.6086472734262068,0.6086472734262068
265,pR7,0.9816316487082081,4.0,1,[2853],one_led_group,0.9816316487082082,4,1.1102230246251565e-16,True,True,0.9816316487082082,0.9816316487082082
266,pR7,1.556419876054536,24.0,1,[2854],one_led_group,1.5391413238824478,25,0.01727855217208818,False,False,1.5391413238824478,1.5391413238824478
267,pR7,1.4610409689971118,24.0,1,[2855],one_led_group,1.4537109850324552,25,0.007329983964656561,False,False,1.4537109850324552,1.4537109850324552
268,pR7,0.2915591913070683,16.0,1,[2856],one_led_group,0.2915591913070683,16,0.0,True,True,0.2915591913070683,0.2915591913070683
269,pR7,1.4245292675316763,11.0,1,[2857],one_led_group,0.9751020256940528,13,0.4494272418376235,False,False,0.9751020256940528,0.9751020256940528
270,pR7,1.1672189516094593,18.0,1,[2858],one_led_group,1.167218951609459,18,2.220446049250313e-16,True,True,1.167218951609459,1.167218951609459
271,pR7,1.460641357648722,36.0,1,[2859],one_led_group,1.460873611593376,37,0.00023225394465398175,False,False,1.460873611593376,1.460873611593376
272,pR7,0.9337817611736797,44.0,1,[2860],one_led_group,0.9247148050798125,45,0.009066956093867207,False,False,0.9247148050798125,0.9247148050798125
273,pR7,0.9488120502400907,111.0,1,[2861],one_led_group,0.9218844577565917,114,0.026927592483499074,False,False,0.9218844577565917,0.9218844577565917
274,pR7,1.405325025207008,29.0,1,[2862],one_led_group,1.397343489614856,30,0.007981535592151978,False,False,1.397343489614856,1.397343489614856
275,pR7,1.3030764055419597,28.0,1,[2863],one_led_group,1.3105546244682853,29,0.007478218926325608,False,False,1.3105546244682853,1.3105546244682853
276,pR7,0.9234492855864475,24.0,1,[2864],one_led_group,0.7753281743002506,26,0.14812111128619687,False,False,0.7753281743002506,0.7753281743002506
277,pR7,0.8688241125648734,13.0,1,[2865],one_led_group,0.8688241125648732,13,1.1102230246251565e-16,True,True,0.8688241125648732,0.8688241125648732
278,pR7,1.2389686829094255,54.0,1,[2866],one_led_group,1.2312754353252433,55,0.007693247584182217,False,False,1.2312754353252433,1.2312754353252433
279,pR7,1.2453161935159895,33.0,1,[2867],one_led_group,1.2400555480978048,34,0.005260645418184717,False,False,1.2400555480978048,1.2400555480978048
280,pR7,1.4843498612457935,36.0,1,[2868],one_led_group,1.4758756039149152,37,0.008474257330878254,False,False,1.4758756039149152,1.4758756039149152
281,pR7,1.4738687711899483,11.0,1,[2869],one_led_group,1.0090594810840492,13,0.4648092901058991,False,False,1.0090594810840492,1.0090594810840492
282,pR7,1.0979961924542436,10.0,1,[2870],one_led_group,1.0979961924542438,10,2.220446049250313e-16,True,True,1.0979961924542438,1.0979961924542438
283,pR7,1.672147412613993,10.0,1,[2871],one_led_group,1.6721474126139928,10,2.220446049250313e-16,True,True,1.6721474126139928,1.6721474126139928
284,pR7,0.7917029815408024,18.0,1,[2872],one_led_group,0.7917029815408028,18,3.3306690738754696e-16,True,True,0.7917029815408028,0.7917029815408028
285,pR7,0.7738446986931141,16.0,1,[2873],one_led_group,0.773844698693114,16,1.1102230246251565e-16,True,True,0.773844698693114,0.773844698693114
286,pR7,1.3256105426124116,28.0,1,[2874],one_led_group,1.304310513237371,29,0.02130002937504072,False,False,1.304310513237371,1.304310513237371
287,pR7,1.1589540871252446,16.0,1,[2875],one_led_group,1.1589540871252444,16,2.220446049250313e-16,True,True,1.1589540871252444,1.1589540871252444
288,pR7,1.6635900766527176,18.0,1,[2876],one_led_group,1.663590076652718,18,4.440892098500626e-16,True,True,1.663590076652718,1.663590076652718
289,pR7,0.9619131225008609,18.0,1,[2877],one_led_group,0.9619131225008607,18,2.220446049250313e-16,True,True,0.9619131225008607,0.9619131225008607
290,pR7,1.458741347694777,18.0,1,[2878],one_led_group,1.4587413476947768,18,2.220446049250313e-16,True,True,1.4587413476947768,1.4587413476947768
291,pR7,1.5811192886616865,13.0,1,[2879],one_led_group,1.5811192886616867,13,2.220446049250313e-16,True,True,1.5811192886616867,1.5811192886616867
292,pR7,1.2935851866063612,8.0,1,[2880],one_led_group,1.2935851866063612,8,0.0,True,True,1.2935851866063612,1.2935851866063612
293,pR7,1.4989082684981376,17.0,1,[2881],one_led_group,1.5214023936887024,18,0.022494125190564818,False,False,1.5214023936887024,1.5214023936887024
294,pR7,1.318323598286091,8.0,1,[2882],one_led_group,1.3183235982860912,8,2.220446049250313e-16,True,True,1.3183235982860912,1.3183235982860912
295,pR7,1.3553685783105773,13.0,1,[2883],one_led_group,1.355368578310577,13,2.220446049250313e-16,True,True,1.355368578310577,1.355368578310577
296,pR7,1.4055817879375974,104.0,1,[2884],one_led_group,1.3783563578247693,105,0.027225430112828075,False,False,1.3783563578247693,1.3783563578247693
297,pR7,1.5764877123576875,91.0,1,[2885],one_led_group,1.5434599096570907,92,0.0330278027005968,False,False,1.5434599096570907,1.5434599096570907
298,pR7,1.1214332239883404,33.0,1,[2886],one_led_group,1.121591197640287,34,0.00015797365194658575,False,False,1.121591197640287,1.121591197640287
299,pR7,1.1311521310814427,13.0,1,[2887],one_led_group,1.1311521310814427,13,0.0,True,True,1.1311521310814427,1.1311521310814427
300,pR7,1.5757917227858385,91.0,1,[2888],one_led_group,1.5424212413911123,92,0.033370481394726204,False,False,1.5424212413911123,1.5424212413911123
301,pR7,1.4459864180736506,78.0,1,[2889],one_led_group,1.4459864180736504,78,2.220446049250313e-16,True,True,1.4459864180736504,1.4459864180736504
302,pR7,1.3475178523407527,13.0,1,[2890],one_led_group,1.347517852340753,13,2.220446049250313e-16,True,True,1.347517852340753,1.347517852340753
303,pR7,1.3951532304254772,41.0,1,[2891],one_led_group,1.3320413857003945,42,0.06311184472508269,False,False,1.3320413857003945,1.3320413857003945
304,pR7,1.4379331599784637,29.0,1,[2894],one_led_group,1.436934054565952,30,0.0009991054125118026,False,False,1.436934054565952,1.436934054565952
305,pR7,1.518638204666702,4.0,1,[2895],one_led_group,1.0449573884899053,6,0.4736808161767967,False,False,1.0449573884899053,1.0449573884899053
