condition,receiver,kind,envelope,accepted,before,after
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 83, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,a1f50bea33aa05c53e236a6058ee23afc8558677a8ab01ff6c75d533f10bf5fa,d0673e695ddd1e2d8f58fe67c30b1fe7fbd53d9a3297300088a19ac2f9dc3345
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 84, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 84, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,d0673e695ddd1e2d8f58fe67c30b1fe7fbd53d9a3297300088a19ac2f9dc3345,9553c9f70f836ac56020d6c9526a588a08350606848698573ce595255978a6de
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 85, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 85, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,9553c9f70f836ac56020d6c9526a588a08350606848698573ce595255978a6de,33aa710df045d0fb3af89dec417768aa7e26edb3807e4269a5f0f940aaaf0f11
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 86, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 86, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,33aa710df045d0fb3af89dec417768aa7e26edb3807e4269a5f0f940aaaf0f11,acb5924ea5b4aedee3095115c2a81b251c284883ac44aaa411b729897ce73a36
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 87, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 87, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,acb5924ea5b4aedee3095115c2a81b251c284883ac44aaa411b729897ce73a36,61e985476bb09613c850c6945aa0ad1eb211ca82b879ad070dcd804c1714f2be
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 88, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 88, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,61e985476bb09613c850c6945aa0ad1eb211ca82b879ad070dcd804c1714f2be,7de26795d1472f13bf678f5c1c50dd2e1ecbe365cfc2c8164c5dfec265cb1982
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 89, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 89, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,7de26795d1472f13bf678f5c1c50dd2e1ecbe365cfc2c8164c5dfec265cb1982,1f8048262f4befef9236d53f8d3e02475af8ff298c748eb2e2624e31f0dcd6e9
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 90, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 90, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,1f8048262f4befef9236d53f8d3e02475af8ff298c748eb2e2624e31f0dcd6e9,30a1f3a672ee8e12baa594d33409fbabc57c0a194bab16f5b24d47216d0de822
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 91, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 91, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,30a1f3a672ee8e12baa594d33409fbabc57c0a194bab16f5b24d47216d0de822,3dd6790c60660860957e3de71e66b70082234e52dd5c9d28bd54699b5ef886b6
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 92, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 92, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,3dd6790c60660860957e3de71e66b70082234e52dd5c9d28bd54699b5ef886b6,96692176366f1702f3016a4fa98b516bdf922508650523008983d0137684d096
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 93, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 93, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,96692176366f1702f3016a4fa98b516bdf922508650523008983d0137684d096,2e85255fb193f4fdca3ee44f3b1f0f58f0e25d23c08c2ac0f5be0afe09ec7a60
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 94, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 94, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,2e85255fb193f4fdca3ee44f3b1f0f58f0e25d23c08c2ac0f5be0afe09ec7a60,e8c56d61c789f84d0cdcfaf9c54744692b97c2be0333e0bfccf873f32df0e87e
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 95, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 95, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,e8c56d61c789f84d0cdcfaf9c54744692b97c2be0333e0bfccf873f32df0e87e,5f708be9082435503f0e98f6ac125238ea05eed8ff936ed70c7f13590d13de11
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 96, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 96, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,5f708be9082435503f0e98f6ac125238ea05eed8ff936ed70c7f13590d13de11,5809e48a294bf50e0d0578ec6f0ffaa53894592c5114925e03fab68db6eb70b5
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 97, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 97, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,5809e48a294bf50e0d0578ec6f0ffaa53894592c5114925e03fab68db6eb70b5,acc05d9236e9b9f39277b1f0f37d1c600428ed99d7aa94fbcdc6b717add26629
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 98, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 98, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,acc05d9236e9b9f39277b1f0f37d1c600428ed99d7aa94fbcdc6b717add26629,e12d216a7213f965d645253d0ffb1cefbf75004a790750e0101267637eb477ac
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 99, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 99, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,e12d216a7213f965d645253d0ffb1cefbf75004a790750e0101267637eb477ac,54c4e9c1d74bb16778cb9fd38b0d0021fa69810c12c5765813801fae30ebcd08
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 100, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 100, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,54c4e9c1d74bb16778cb9fd38b0d0021fa69810c12c5765813801fae30ebcd08,005e6d3f5f137b8074acc5c7f2b7938cdc0bc57dd802cc5858d9f44c7dab7d39
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 101, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 101, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,005e6d3f5f137b8074acc5c7f2b7938cdc0bc57dd802cc5858d9f44c7dab7d39,663585878524af7d4683a4ab9c42eb758ddc4eed6357914f80ba7ce1e6cd8997
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 102, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 102, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,663585878524af7d4683a4ab9c42eb758ddc4eed6357914f80ba7ce1e6cd8997,6439343fae28a49fdb2de3e9010e4531f1a267eabed69516111b7b134d35ad61
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 103, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 103, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,6439343fae28a49fdb2de3e9010e4531f1a267eabed69516111b7b134d35ad61,879f9e709fc9aee9ae45ebeea7c1b629eba4722883ab9b9777524e52017f4244
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 104, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 104, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,879f9e709fc9aee9ae45ebeea7c1b629eba4722883ab9b9777524e52017f4244,8112e7a90b3771ec4b726a731878740dd6ae0c7388145f57a685dca23391af35
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 105, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 105, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,8112e7a90b3771ec4b726a731878740dd6ae0c7388145f57a685dca23391af35,e30569a82bbe2fefead51d2c62f2a71d2346ece04844033bc845f988feb6c1da
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 106, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 106, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,e30569a82bbe2fefead51d2c62f2a71d2346ece04844033bc845f988feb6c1da,8b247a71c06037739b45013676ee28ec4ef49c9e73f016685363b11e067f3182
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 107, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 107, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,8b247a71c06037739b45013676ee28ec4ef49c9e73f016685363b11e067f3182,5c410d8ed67075e033b12c34ad31ef7ac81f0028b94e3eee05e943a90ee8e413
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 108, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 108, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,5c410d8ed67075e033b12c34ad31ef7ac81f0028b94e3eee05e943a90ee8e413,2759c5b74d74b6471d0bc76c6e49e7af028ce912b5cfc47f2959e8881f19ad80
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 109, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 109, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,2759c5b74d74b6471d0bc76c6e49e7af028ce912b5cfc47f2959e8881f19ad80,7c6bad941b96f5b1590fcc7561c522f343d2ad96dc12732ea97cc22d20d57021
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 110, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 110, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,7c6bad941b96f5b1590fcc7561c522f343d2ad96dc12732ea97cc22d20d57021,f4811a4aaefef78af57372020f795b66d96bb1b4b830c5e8e38cf3fa2a41758e
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 111, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 111, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,f4811a4aaefef78af57372020f795b66d96bb1b4b830c5e8e38cf3fa2a41758e,3b5fe78a0939d29dfeb7a00a90a92dd6446f6a440a62c458fd8aa0bec700b9f5
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 112, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 112, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,3b5fe78a0939d29dfeb7a00a90a92dd6446f6a440a62c458fd8aa0bec700b9f5,54e1d3e94890b76865da944fbbb0035c3f9469fbb00a86d3872d8ffb2e6ef2f7
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 113, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 113, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,54e1d3e94890b76865da944fbbb0035c3f9469fbb00a86d3872d8ffb2e6ef2f7,1508c453f45015004f7950c299f243120e862c4b105c0c8af468184bb2f09f67
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 114, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 114, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,1508c453f45015004f7950c299f243120e862c4b105c0c8af468184bb2f09f67,04dd00aa4e065cb7383707e419fb8d27afa32f5e83e9dc69b5e777cde7e93b49
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 115, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 115, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,04dd00aa4e065cb7383707e419fb8d27afa32f5e83e9dc69b5e777cde7e93b49,23047cd8432859fd60c55d5160cab330cde9d0a1e6a800d212ce5cb152aa25a4
s1101-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 116, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a,ef68ab5820d1997404bbe2aea979c0d1093380b9461b68a043c67dfddc32252a
s1101-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 116, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,23047cd8432859fd60c55d5160cab330cde9d0a1e6a800d212ce5cb152aa25a4,7d03a7ee333f45d201ec305b3dd8f19005be8e5e7b750e69a281e2910e07f922
