event,condition,policy,phase,visit,context,world,wiring,action,reward,donor_event,internal_reward,task_reward,envelope,before,after,accepted
s3303-b48-w1-external_matched-p2-c1-t33,s3303-b48-w1-external_matched,external_matched,2,33,1,200,0,2,0.9301182466936264,,0.9301182466936264,0.9999999999310285,"{""action"": 2, ""context"": 1, ""nonce"": 163, ""phase"": 2, ""reward"": 0.9301182466936264, ""signature"": ""5d17366c7a4b225f537904313e0ae4e3de759b646b57a7a1ff69d19087dd80d4""}",ba260be62f59dff2b319dd704990ddd81f47ea8ac3af491c84b9e88ffba2c51f,52b921a8d651b8a0f9c250443d42a3d6f640187640d1de8056f2f7430b06d08d,1
s3303-b48-w1-external_matched-p2-c0-t34,s3303-b48-w1-external_matched,external_matched,2,34,0,62,0,1,0.9883856495762346,,0.9883856495762346,0.9999999998217716,"{""action"": 1, ""context"": 0, ""nonce"": 164, ""phase"": 2, ""reward"": 0.9883856495762346, ""signature"": ""7ff85ced7fdc9939fe535271d77069a57af1dfb3d27eaebf55e781044b31b99b""}",109fb9a481f53bb3df99e064023af74937c3a5fb35387da732a60e1145283a43,1ac2f43af6a93ff93ad8abe29149185746af37086f87c059a061e499339c48f4,1
s3303-b48-w1-external_matched-p2-c1-t34,s3303-b48-w1-external_matched,external_matched,2,34,1,81,0,2,0.9892496563255977,,0.9892496563255977,0.9999999995799806,"{""action"": 2, ""context"": 1, ""nonce"": 165, ""phase"": 2, ""reward"": 0.9892496563255977, ""signature"": ""a76390ad6f16a4e71dfeae07c928ec13f2da5c19c4330aa75f5690d4e1442d95""}",ed3eaebdc2914ffce8fda1078e0f99cf339ec69f2289cd7bca5cce7a2c39b54d,822a8a30fd3ce19af09020e8921227b44fb85233ac0463bae3b89a7d2f4d78ac,1
s3303-b48-w1-external_matched-p2-c0-t35,s3303-b48-w1-external_matched,external_matched,2,35,0,185,0,2,0.8201129655142175,,0.8201129655142175,0.9999999999944056,"{""action"": 2, ""context"": 0, ""nonce"": 166, ""phase"": 2, ""reward"": 0.8201129655142175, ""signature"": ""985930f667ae8595ded15d4b9d8e115bfcdc6c92400f675394c7ab5d5fea9f70""}",cfb12f2c71da8f241d3b95129ad0889348d3b3de16486d0c0c77c32fe366519c,8e7e39e78c6b2f9d4137c610f5fa932fb63851b82d017b72e0f1193581f15910,1
s3303-b48-w1-external_matched-p2-c1-t35,s3303-b48-w1-external_matched,external_matched,2,35,1,86,0,2,0.8998819922525638,,0.8998819922525638,0.9999999999806062,"{""action"": 2, ""context"": 1, ""nonce"": 167, ""phase"": 2, ""reward"": 0.8998819922525638, ""signature"": ""3fd9d214b3fe6567712e03dd9d2c0d740342f2dcfbf778a09ae8147334ccb073""}",f7a1d63f2d269b0d70af47070c439dd20bd8b3ffc7723ae707117cf9168e187f,a735226c2a47601074a71551ec00810b2ec5aaf4cf7e50e91c304bf73835c574,1
s3303-b48-w1-external_matched-p2-c0-t36,s3303-b48-w1-external_matched,external_matched,2,36,0,30,0,1,0.9386279951975229,,0.9386279951975229,0.9999999999892757,"{""action"": 1, ""context"": 0, ""nonce"": 168, ""phase"": 2, ""reward"": 0.9386279951975229, ""signature"": ""a3fda77905c14f02e9b186e52f195a0fd9330c699efb867e98bd9a09c34ab100""}",00d4e13e436cf47e30245768555e2e89b6518202cc04dd9ab34718d8d222398f,79b6d493c18ce3c2d264bece92247fb13b8c8cfeb803b49a589d378413727ff6,1
s3303-b48-w1-external_matched-p2-c1-t36,s3303-b48-w1-external_matched,external_matched,2,36,1,93,0,2,0.9859261300690003,,0.9859261300690003,0.9999999993300372,"{""action"": 2, ""context"": 1, ""nonce"": 169, ""phase"": 2, ""reward"": 0.9859261300690003, ""signature"": ""b6f6d956b755c11f2762b3d21db6758279f1c345416254bf2f7e239a8e3b34d5""}",212335a8b7c80c53aba70bc76eed70cb84b5c02dcd313452d85708a38cda1f47,08f20bd54b9d1fa4940dc7457de1864b260e2e90875d178876448519a0eed8c0,1
s3303-b48-w1-external_matched-p2-c0-t37,s3303-b48-w1-external_matched,external_matched,2,37,0,191,0,1,0.9939355115009793,,0.9939355115009793,0.9999999999940938,"{""action"": 1, ""context"": 0, ""nonce"": 170, ""phase"": 2, ""reward"": 0.9939355115009793, ""signature"": ""f378ff02b2c1476d7f9110029bcacb2dbebc2706c5f6247dfb990dfae3741a16""}",c91971dede3be43a3facddb49d71dadceaac8d6ef7934f40b23ee0ec4d36c0fb,cd395752410a646ad84b53dbf8d4a4fe556ed2a67f998a67c70a058602bf1122,1
s3303-b48-w1-external_matched-p2-c1-t37,s3303-b48-w1-external_matched,external_matched,2,37,1,103,0,2,0.6981763014357496,,0.6981763014357496,0.999999999946215,"{""action"": 2, ""context"": 1, ""nonce"": 171, ""phase"": 2, ""reward"": 0.6981763014357496, ""signature"": ""f5b3fbb722b589e6ab6889c0fd2d063d348a2498cd7d2e78855fb09cae609cf2""}",cf1af15015bc8164ddde6ca1b11d02f587b04ffa20ac0e134362b5deb1822846,8f13797f92b9292621ac32ab8f9585572ccf0036cca1664244ddd247eb29adcf,1
s3303-b48-w1-external_matched-p2-c0-t38,s3303-b48-w1-external_matched,external_matched,2,38,0,133,0,1,0.944657483703055,,0.944657483703055,0.9999999988022027,"{""action"": 1, ""context"": 0, ""nonce"": 172, ""phase"": 2, ""reward"": 0.944657483703055, ""signature"": ""01a7aefc79a60f63dd35f477c14d48534c3d82dc85c3f7e1e9441ab385e3f603""}",1e60977c4531e76c0b31977fda21cea8e44f98f93582366afb2c3c816d6a2638,cd462cbbaf66199374c375489b61ad51a84e885c0fa72f5617143492d70248fc,1
s3303-b48-w1-external_matched-p2-c1-t38,s3303-b48-w1-external_matched,external_matched,2,38,1,222,0,2,0.9860644977259256,,0.9860644977259256,0.9999999990513012,"{""action"": 2, ""context"": 1, ""nonce"": 173, ""phase"": 2, ""reward"": 0.9860644977259256, ""signature"": ""04ddcb7234e5931b02a684d6172dff7d387ee3acce663aba16403a4e0be15ad5""}",3afb2c468fe1d38b5484d21014f53849282461b3b29127030066f27d6f46f87f,1bfa3518052cf4bffbe71125ec559956f2546fdfd6286786b6073434970b9dd9,1
s3303-b48-w1-external_matched-p2-c0-t39,s3303-b48-w1-external_matched,external_matched,2,39,0,35,0,0,0.7621290847252975,,0.7621290847252975,0.9999999999794709,"{""action"": 0, ""context"": 0, ""nonce"": 174, ""phase"": 2, ""reward"": 0.7621290847252975, ""signature"": ""ac49470b31302d2d6b355d3697c96a72d171396fcd8a7ef5260186c466ddbe42""}",1cd8f5650077455797ea83ae29a7681ef9aa0e75de6d1e63c82373a5f15862e1,2972bdc4401b972317f6863f9d001479ea960808c749be5455d6a8041e9225a1,1
s3303-b48-w1-external_matched-p2-c1-t39,s3303-b48-w1-external_matched,external_matched,2,39,1,214,0,0,0.22216195450235388,,0.22216195450235388,6.160096168617013e-05,"{""action"": 0, ""context"": 1, ""nonce"": 175, ""phase"": 2, ""reward"": 0.22216195450235388, ""signature"": ""73ead1ac8b6a79130161f17012d18ccbe05dd0ddc84b0e744cf23a67469f5b6f""}",ff4b3590caf8053334891137c807d4ce9792808cd8af0a7b106a12e68c7f4f12,e72c2259df1f7784fb666f7d9429c8a2912a37d782ea2c58c2c565957a2ccf1b,1
s3303-b48-w1-external_matched-p2-c0-t40,s3303-b48-w1-external_matched,external_matched,2,40,0,139,0,1,0.9590835806562522,,0.9590835806562522,0.9999999996012021,"{""action"": 1, ""context"": 0, ""nonce"": 176, ""phase"": 2, ""reward"": 0.9590835806562522, ""signature"": ""9c40b90b09db65afc9bf0b170ab803818e303368bd24fb95dd4b63de2b591a24""}",e635f7af7d0b0f87c3b7279e8c59639d7d5691584a167476d9e084fac10d8488,624a0d7a3041199c38241e21bf7d17c6805fe44ca23218c5fb7c4e618d64a3ae,1
s3303-b48-w1-external_matched-p2-c1-t40,s3303-b48-w1-external_matched,external_matched,2,40,1,228,0,2,0.7396857237634763,,0.7396857237634763,0.9999999999451858,"{""action"": 2, ""context"": 1, ""nonce"": 177, ""phase"": 2, ""reward"": 0.7396857237634763, ""signature"": ""5a2fdd7608b43e6bad7d800ec6b3fe714ea40c7fef5ff213ebce8254cdc73279""}",c88056687098d3619efbc77d80223bf1d5e8d0b407c1f322ab2ea201f2b545a3,9c203ee46cab499440a2c9dac4f71856261b94110ff8d3727540108959361c4c,1
s3303-b48-w1-external_matched-p2-c0-t41,s3303-b48-w1-external_matched,external_matched,2,41,0,183,0,1,0.6710629783810147,,0.6710629783810147,0.9999999999962292,"{""action"": 1, ""context"": 0, ""nonce"": 178, ""phase"": 2, ""reward"": 0.6710629783810147, ""signature"": ""cab04908b4c64f573bd6700ff94ead6b3798fbd77a4e78148f8a9dc2ac7ad8a6""}",05b8ac3a2db10242d982c09e0a0dace86294f33b3a4deea668244f1fb5ecef04,d4e1338a67c2bdf883b74aef21deb95b75aa0e9d5d8704ad444a0ced3364ee21,1
s3303-b48-w1-external_matched-p2-c1-t41,s3303-b48-w1-external_matched,external_matched,2,41,1,232,0,2,0.6219576434673189,,0.6219576434673189,0.9999999999817263,"{""action"": 2, ""context"": 1, ""nonce"": 179, ""phase"": 2, ""reward"": 0.6219576434673189, ""signature"": ""b479e344169285e7d3a5e6691f30adedf3a5fefd58fd0a99a0062b89c92d117c""}",4003c4a4e60ad3d2a15608598dc349710fe67b5e3b1b20c49fff583bf80718cf,397245ebbd260117fa41bd7b2eeccacc48b9e4b1644a34592412e7e11b7de1f9,1
s3303-b48-w1-external_matched-p2-c0-t42,s3303-b48-w1-external_matched,external_matched,2,42,0,3,0,1,0.9663382863582337,,0.9663382863582337,0.9999999999888867,"{""action"": 1, ""context"": 0, ""nonce"": 180, ""phase"": 2, ""reward"": 0.9663382863582337, ""signature"": ""9180a0067ba66ab129a2850c97f93520f98f2e39629726a679cd02f4577f6681""}",d492f541f3266fa242a7bdaed41ce9e6b036e3bd7fcb5d2f3ea595c28cd6a3f4,c9ceb4b824bc1bab294836949d8c2824cee2f45e5744f3e4a087fa694d8b0133,1
s3303-b48-w1-external_matched-p2-c1-t42,s3303-b48-w1-external_matched,external_matched,2,42,1,82,0,2,0.988994615567047,,0.988994615567047,0.9999999999962204,"{""action"": 2, ""context"": 1, ""nonce"": 181, ""phase"": 2, ""reward"": 0.988994615567047, ""signature"": ""a57fb9c3c5ca252927080678779cfefe774e191996db53fdb4d0575aef48973b""}",3ae61895704abc21a54e7dbca69a3da661ab39645180e55ec1a70850e0d1d948,73a70b9eee0c2c2e875a976432c430f991a4c0f48bb840be44e76171f09ff891,1
s3303-b48-w1-external_matched-p2-c0-t43,s3303-b48-w1-external_matched,external_matched,2,43,0,154,0,1,0.6933007071457764,,0.6933007071457764,0.9999999998658586,"{""action"": 1, ""context"": 0, ""nonce"": 182, ""phase"": 2, ""reward"": 0.6933007071457764, ""signature"": ""a86c0720b82780b4e0309ecece63f32087854c2ade6057a8cb4490076ef23f80""}",32c941155112c6c22cb5eabc0026744254b7422d6b9fe458ae12cbecda10be8d,242ca97403a9438a3bd8c813b43db22fd33494a72c9269429fd1aa4d76760a19,1
s3303-b48-w1-external_matched-p2-c1-t43,s3303-b48-w1-external_matched,external_matched,2,43,1,248,0,1,0.9279141147266526,,0.9279141147266526,0.9999999999912845,"{""action"": 1, ""context"": 1, ""nonce"": 183, ""phase"": 2, ""reward"": 0.9279141147266526, ""signature"": ""c29063d05864a1ba3c89fddb0cfb490d0a5f737b56db7aec67ebded8bdb52582""}",7f3af2377adffcd0cdbf5524b1d86c2f87abb460ea75da738b9bfdef60e18ab2,1cebbe9ddb6a710ae969948b927f2eded8d5656b1a5097f68a49dc7d837231a2,1
s3303-b48-w1-external_matched-p2-c0-t44,s3303-b48-w1-external_matched,external_matched,2,44,0,147,0,1,0.9836757822993769,,0.9836757822993769,0.9999999999957648,"{""action"": 1, ""context"": 0, ""nonce"": 184, ""phase"": 2, ""reward"": 0.9836757822993769, ""signature"": ""b358d2db9577791a0dbd1130f53ba106e1ff4f5188a753a771db21fa6c042e7f""}",11c3504b763e3d3016654b4ac3ed64f3ff082bfa4fc75486598d9caf00e48446,d59e95bbf148b24cf9245deb635ad186365f7f06c6756c8f7ba6e640e627dd6e,1
s3303-b48-w1-external_matched-p2-c1-t44,s3303-b48-w1-external_matched,external_matched,2,44,1,244,0,2,0.46489040944867244,,0.46489040944867244,0.9999999999912845,"{""action"": 2, ""context"": 1, ""nonce"": 185, ""phase"": 2, ""reward"": 0.46489040944867244, ""signature"": ""416ce859081c654e98b92e8e1f6e36cd70352116019fddb4b29f6e91bb6ac3fc""}",3f3883a57f1160ad6365458662cc42e278297988b707a1a73a67584f6a8aa113,164a4fca9218849bd79755dcf4242acdd8c387ca95dc55e65e591334ff05ad8a,1
s3303-b48-w1-external_matched-p2-c0-t45,s3303-b48-w1-external_matched,external_matched,2,45,0,161,0,1,0.9175076889919483,,0.9175076889919483,0.9999999977798125,"{""action"": 1, ""context"": 0, ""nonce"": 186, ""phase"": 2, ""reward"": 0.9175076889919483, ""signature"": ""f5cfb0609153f821848514837f06aeebb3d0678ba7ae8867b6ee4a515ceb3cb3""}",e5b7d1b7ea95196b456261d91de0f950f7ae37df64d8fae855fe14e9f167e4e0,48408e6e2f957bec67a00614f0c13846dba4c45fdb8c053427e71624762f6e95,1
s3303-b48-w1-external_matched-p2-c1-t45,s3303-b48-w1-external_matched,external_matched,2,45,1,204,0,2,0.9887027652753931,,0.9887027652753931,0.9999999995777449,"{""action"": 2, ""context"": 1, ""nonce"": 187, ""phase"": 2, ""reward"": 0.9887027652753931, ""signature"": ""2ee8a2b172066d1bd26cfd69bf4367a48e9c972858125c4173c71c481c47df97""}",631b0b1a670a8bbf5b10dba770697392d3df970097fb66232c1e0884a6951a61,70f7ba4c8bc14832c7656cc12699034377d5d73450ebbb34ab6ecf92a4fe1538,1
s3303-b48-w1-external_matched-p2-c0-t46,s3303-b48-w1-external_matched,external_matched,2,46,0,45,0,1,0.9814112921620891,,0.9814112921620891,0.9999999998752694,"{""action"": 1, ""context"": 0, ""nonce"": 188, ""phase"": 2, ""reward"": 0.9814112921620891, ""signature"": ""be8b974157ce3dd007d12fc66e5f2458702abb3352012eafd96c434b49908a55""}",f02827ff6221a24a199dd426198ec76c3bf026e311eadc60a6e66f34cd89ac58,ca1ae981a9865e48a6fbaa92fb7eaa936983567bf7523c9cbc727de84dbc8620,1
s3303-b48-w1-external_matched-p2-c1-t46,s3303-b48-w1-external_matched,external_matched,2,46,1,210,0,2,0.9858633809823755,,0.9858633809823755,0.9999999999650455,"{""action"": 2, ""context"": 1, ""nonce"": 189, ""phase"": 2, ""reward"": 0.9858633809823755, ""signature"": ""42271179da9653454115c9b0e7987eb8f19a9c6db5889c5dc4777d3ddc1bee91""}",d619dd0d64349bb56792d480e43e84e848495e01ef5c45905916c9aeb4d435d4,30c33a7a0f8ddbe30bcf9c80ca2655d5fdf073ea4d5ca00b36d2bb2dab1a8f87,1
s3303-b48-w1-external_matched-p2-c0-t47,s3303-b48-w1-external_matched,external_matched,2,47,0,24,0,2,0.6683338795863505,,0.6683338795863505,0.9999999999069766,"{""action"": 2, ""context"": 0, ""nonce"": 190, ""phase"": 2, ""reward"": 0.6683338795863505, ""signature"": ""61963bef106037a12355f6021ade4af946cc13e3016bf2452868e4f7310fe896""}",82a0073ee9f8a84c1f62eba22bbc5cd63f222227dd40483741b600bcf7005bc4,7ee4f57fc5b3df9cef5efbc2b1e9936e88257897945ee1eef10c9a41ab57ac20,1
s3303-b48-w1-external_matched-p2-c1-t47,s3303-b48-w1-external_matched,external_matched,2,47,1,205,0,2,0.9904839163617581,,0.9904839163617581,0.9999999988641376,"{""action"": 2, ""context"": 1, ""nonce"": 191, ""phase"": 2, ""reward"": 0.9904839163617581, ""signature"": ""6a24cd46ac52ff3c7983af473dbfbed02274576e89d81e3eb4a969aeef2e39c8""}",b1e6386e985d3faad2b2237103a858f171e6c597b410e675baaf790dc3b8b72d,9355cc38c7fe867d9b30d27d8430bd12c6c4c1c14766e8c24465c617d20d6b31,1
s3303-b48-w0-visible_task-p1-c0-t0,s3303-b48-w0-visible_task,visible_task,1,0,0,41,0,0,0.9999999998752694,,0.2540921153815513,0.9999999998752694,"{""action"": 0, ""context"": 0, ""nonce"": 0, ""phase"": 1, ""reward"": 0.9999999998752694, ""signature"": ""d45054e2996a939d4095df74ab4e6dfce9dc3f3088d27420006e288c6f6d41cd""}",e8066f0cfb69a0c4deea75cfdbf6cc27bbf45b01824375816c4d4a6f52a79e25,2df2872eac1199ddcb43dff85fb78d5e0eea18fef4bc3cfdd2eed5a4424532a2,1
s3303-b48-w0-visible_task-p1-c1-t0,s3303-b48-w0-visible_task,visible_task,1,0,1,235,0,0,0.9999999999830662,,0.2664152387335368,0.9999999999830662,"{""action"": 0, ""context"": 1, ""nonce"": 1, ""phase"": 1, ""reward"": 0.9999999999830662, ""signature"": ""a341b5b6c95913b04ce0a6978abe89003f65356ea190fb50a3eb2d89c0f2fcc0""}",6c425217a5231fc98f25e733ac304c3c6eae5f148f9fa62c8c90f0105e1f767a,a8e319e014d0cacf25679d6d6d0a1b672550630657d97dc64e9f78cfc0e1f91d,1
s3303-b48-w0-visible_task-p1-c0-t1,s3303-b48-w0-visible_task,visible_task,1,1,0,143,0,1,0.9999999993900598,,0.991908961201945,0.9999999993900598,"{""action"": 1, ""context"": 0, ""nonce"": 2, ""phase"": 1, ""reward"": 0.9999999993900598, ""signature"": ""76543a3606e60580f815ab0c6058bb27498e7d5fe3ddb1862dda9431fe9b798e""}",5f6f903a9158f0da030f7d9e453578c13fe6f8fb560407c61f5ea40107c32aaa,1f3fd00be0bf0cb36190a99aa47165cb5d4268495bbaa9e1b0c9a931f3ead18c,1
s3303-b48-w0-visible_task-p1-c1-t1,s3303-b48-w0-visible_task,visible_task,1,1,1,95,0,1,0.9999999999952648,,0.3225155511027705,0.9999999999952648,"{""action"": 1, ""context"": 1, ""nonce"": 3, ""phase"": 1, ""reward"": 0.9999999999952648, ""signature"": ""79309c10441c7c02913a381542fd4df9c475c393dde023d3dd24a7a2e7fb5abf""}",d0fdc5f19b0b7c49e2610e04180253e2c0870747614cddf5c66f09d168fd99e5,d5814e6c5c96c94d04ebc3812002b76ea0be04a52a0ee79404a950d7d87cae9b,1
s3303-b48-w0-visible_task-p1-c0-t2,s3303-b48-w0-visible_task,visible_task,1,2,0,129,0,2,2.5599085377581154e-05,,0.25215830112389437,2.5599085377581154e-05,"{""action"": 2, ""context"": 0, ""nonce"": 4, ""phase"": 1, ""reward"": 2.5599085377581154e-05, ""signature"": ""68c941516c567f4d908786c1768e317677369b0d9afa9abdb004a4066945b4c3""}",5749ceae8cb4dce1ddb6359f6c00df41367ddf3ad6d608cf97e8ac931fec5d10,1754e55b60e9e845a6b99552a2ab0cf96dacddfa9fdf588bfcc079c7ab23fd0e,1
s3303-b48-w0-visible_task-p1-c1-t2,s3303-b48-w0-visible_task,visible_task,1,2,1,112,0,2,0.9999999999960989,,0.9904737467875265,0.9999999999960989,"{""action"": 2, ""context"": 1, ""nonce"": 5, ""phase"": 1, ""reward"": 0.9999999999960989, ""signature"": ""e2a127db2850d6d00c0abf52fd0047a41883cb6eecd100987c7493ca55b19519""}",36a5b97a206448f85c039ece760052a1f738fbd7a19093d0e6a3a40da4db9e02,2d171fe525e4d8aacc413ab1da57a15ea617d77ed8afc2887d3e1bad5d53f85c,1
s3303-b48-w0-visible_task-p1-c0-t3,s3303-b48-w0-visible_task,visible_task,1,3,0,28,0,0,0.9999999999493031,,0.6983177247758423,0.9999999999493031,"{""action"": 0, ""context"": 0, ""nonce"": 6, ""phase"": 1, ""reward"": 0.9999999999493031, ""signature"": ""904592508d3c4542cb210c3de6c8e5e9d4f52b7e0ce75b15fa5dbb268c347261""}",4f62f2da49e7c9ce5e9aca8ab17d4e9278329f8dcb3c6e02d9f39b396369c013,468730994fdf3cc5b09e0e6c62b078cde73ba7e0a86978ec3c917125a1262242,1
s3303-b48-w0-visible_task-p1-c1-t3,s3303-b48-w0-visible_task,visible_task,1,3,1,98,0,0,0.9999999999931374,,0.7576118256344346,0.9999999999931374,"{""action"": 0, ""context"": 1, ""nonce"": 7, ""phase"": 1, ""reward"": 0.9999999999931374, ""signature"": ""b2ed5d5a29e8aad668380ee08a01c8d5cd077db0e7c59b60c0918b65cd63c7d9""}",e7b9eef010d2a9b2c18fdfcc3de46605645d09a40c64303d262efbf35bb27204,bc873778a1d0bd82875b1d475a7b42107f875302c0cc1e46f7e5b162ed649a25,1
s3303-b48-w0-visible_task-p1-c0-t4,s3303-b48-w0-visible_task,visible_task,1,4,0,151,0,0,0.9999999999957648,,0.23920830626157707,0.9999999999957648,"{""action"": 0, ""context"": 0, ""nonce"": 8, ""phase"": 1, ""reward"": 0.9999999999957648, ""signature"": ""fc3d388ce2d6bdd87da978708738026dd6f331c0266367e9b9b3c88dc1b7ed90""}",cdfb0b21378f60ea2c200efb30675a25f1758925097e49163f11e1af6807b2d5,55e6f244d24b149ea147e3c5344776e13b481c001df73fcde93b74161dac1bd7,1
s3303-b48-w0-visible_task-p1-c1-t4,s3303-b48-w0-visible_task,visible_task,1,4,1,107,0,0,0.9999999999955779,,0.2389810185773199,0.9999999999955779,"{""action"": 0, ""context"": 1, ""nonce"": 9, ""phase"": 1, ""reward"": 0.9999999999955779, ""signature"": ""f0d54b03f20d813a1e2a96ec30819f349f6f062645179cfecb6f1c36e2cec580""}",238a1f5d5e0fd211c8280b5e191098c6ee03e5163db9d6c19d7c29639ae015a2,73a7efae2b385e93ba7a1296b375ffddf388d2d9a7d2ffdfbe88ef7a0a7738c5,1
s3303-b48-w0-visible_task-p1-c0-t5,s3303-b48-w0-visible_task,visible_task,1,5,0,49,0,0,0.9999999999889122,,0.6542562927914646,0.9999999999889122,"{""action"": 0, ""context"": 0, ""nonce"": 10, ""phase"": 1, ""reward"": 0.9999999999889122, ""signature"": ""bc2c0f049b6a4697723d8e11c64c673ba92d75c57c7b307acc4d3a3896d2e7ac""}",50a2c7f134174176d1d12d04e43dc8464918b2227ae54d1b6ebd0256b627e189,fc1f9f2bfa9d93adadeace2c54e3a337bc6dfb416ad18ed21c805cc5e184043d,1
s3303-b48-w0-visible_task-p1-c1-t5,s3303-b48-w0-visible_task,visible_task,1,5,1,196,0,0,0.9999999995777449,,0.2012796664157278,0.9999999995777449,"{""action"": 0, ""context"": 1, ""nonce"": 11, ""phase"": 1, ""reward"": 0.9999999995777449, ""signature"": ""6074998dd9c5e24b507553c979c53f3ec58293900a1e928f79a59963b12aa802""}",c9cb7f6ff56007f16a0102fcaf0b3a11387d8aebe13a4e2a9e1253cfe411e8d2,a9ce366d8b9f30cce9f07c02b527e62955d1762313046acd3b99b90f161081c1,1
s3303-b48-w0-visible_task-p1-c0-t6,s3303-b48-w0-visible_task,visible_task,1,6,0,131,0,0,8.325717221002726e-05,,0.43092925226436185,8.325717221002726e-05,"{""action"": 0, ""context"": 0, ""nonce"": 12, ""phase"": 1, ""reward"": 8.325717221002726e-05, ""signature"": ""15cbd858952f3d2b6a66f588681b3f4318c834c43b7bb80606e25a47ae3dd311""}",72b84276f679392e9b076ada0d295174085ff37dfc25886fdb49d7cdfd27e3d1,94570982feb4fd42e87fc3a4bb5166a32f7d76d5c9fabffef95768b6efd3190b,1
s3303-b48-w0-visible_task-p1-c1-t6,s3303-b48-w0-visible_task,visible_task,1,6,1,87,0,0,0.9999999996260077,,0.31783553632789086,0.9999999996260077,"{""action"": 0, ""context"": 1, ""nonce"": 13, ""phase"": 1, ""reward"": 0.9999999996260077, ""signature"": ""0c90ee03168a5a7183610c9e9c84f7da685a9182bb80f8e51c43be4f6e1960a1""}",e5f1e02ebcc880625f86ea6e1add2bfe20cf42698d6022e2a25a4aff1feaa989,2c15b542a92df103757084361a8e29b1d94e105719888d883e9027e5a6979d61,1
s3303-b48-w0-visible_task-p1-c0-t7,s3303-b48-w0-visible_task,visible_task,1,7,0,36,0,1,0.9999999985924611,,0.9312593865046745,0.9999999985924611,"{""action"": 1, ""context"": 0, ""nonce"": 14, ""phase"": 1, ""reward"": 0.9999999985924611, ""signature"": ""7ad5e7f353810066bfee9957cdb6a04b120afe2e9a2f216c7f6d22c0e5a084f2""}",1f71e871e2ce1462f510d3eedaf95ba8674b4d7ac223af3776083d72865c33f5,8b91b6674c865888fab07c440d123a45e934813b3a58823747c07b1f74d697da,1
s3303-b48-w0-visible_task-p1-c1-t7,s3303-b48-w0-visible_task,visible_task,1,7,1,72,0,1,6.339202188943016e-05,,0.816438669314885,6.339202188943016e-05,"{""action"": 1, ""context"": 1, ""nonce"": 15, ""phase"": 1, ""reward"": 6.339202188943016e-05, ""signature"": ""ed7dee90e52f8b1c10fdec2e0ad75ff3cea233a0100edc0a62a4cd3d1bdba17e""}",5a63b5209fba0a84a1826de96b499961d4569d042e01e8c019638d85339358ac,4b2eb51488df5b8dbf4cbf693c089efb0312d8bb0e0c27202fec339ab45030fd,1
s3303-b48-w0-visible_task-p1-c0-t8,s3303-b48-w0-visible_task,visible_task,1,8,0,40,0,1,0.9999999995463152,,0.9788639865482667,0.9999999995463152,"{""action"": 1, ""context"": 0, ""nonce"": 16, ""phase"": 1, ""reward"": 0.9999999995463152, ""signature"": ""81de65ffbfba98013d6b8b37012825d07d8d8c5474b75cc195a163f4de4ae8d3""}",b75d3865c9fdbb3e94b669bd7dfdbb13f6a69f03cf8e8ed75a8288108ec69a57,18764bc266fd407bf5ca434b8fa62f2f6ff890938c1f45b24a4464122847eb68,1
s3303-b48-w0-visible_task-p1-c1-t8,s3303-b48-w0-visible_task,visible_task,1,8,1,109,0,0,0.9999999999758101,,0.6976129329194485,0.9999999999758101,"{""action"": 0, ""context"": 1, ""nonce"": 17, ""phase"": 1, ""reward"": 0.9999999999758101, ""signature"": ""85d24b3421ffb41e7aa6a42d0675760d19a8bb3fe34e622d8c0e7f2a131b61aa""}",47b502b51e2d0a527e3bd8284a927738ffb70f5cd2aa536ea05c3ea865ef3e9d,082bcf079b47e6f2f6fefdd5aee82eb301b3c6d0c2ceca5f90e067a38c1413d1,1
s3303-b48-w0-visible_task-p1-c0-t9,s3303-b48-w0-visible_task,visible_task,1,9,0,47,0,1,0.9999999989037553,,0.9940059116393288,0.9999999989037553,"{""action"": 1, ""context"": 0, ""nonce"": 18, ""phase"": 1, ""reward"": 0.9999999989037553, ""signature"": ""cfc0fce30a60e268b8b0d2259fbf2cb764ec1ccfdf616c4273b819b41b17fd15""}",96f4b46aea52dcb125231de01f8c40306d28262105923f3863cad25905ab5e36,ef8f6ca773f9547df6da999eb3b78de8e62ba562a5fa7c74a4c83530a821bdff,1
s3303-b48-w0-visible_task-p1-c1-t9,s3303-b48-w0-visible_task,visible_task,1,9,1,201,0,0,0.9999999999953365,,0.11304324866731463,0.9999999999953365,"{""action"": 0, ""context"": 1, ""nonce"": 19, ""phase"": 1, ""reward"": 0.9999999999953365, ""signature"": ""6cd971ca273182b0224437648271f6e08696adfab6d2205a1e539bb885f3ec0d""}",fc58a719bf29a637deea2668e2e90025ac793e812af1efaf52a1043fa02a995b,ff093df0d2c14a4cb78959a5459b1dd3b69aa4c9bd15ecdfe41b093bee601cb0,1
s3303-b48-w0-visible_task-p1-c0-t10,s3303-b48-w0-visible_task,visible_task,1,10,0,61,0,1,0.9999999998751536,,0.9646236383732876,0.9999999998751536,"{""action"": 1, ""context"": 0, ""nonce"": 20, ""phase"": 1, ""reward"": 0.9999999998751536, ""signature"": ""5c34a9507cbd863715f0960bae0493d0c6f6bf31603ebc9bc2f208c8d682d08c""}",8e0e284303ac39172f817ffac1b79357ed1733684ff2234726de7b4b34a80644,9bc4ff7bf06d497ec94ec781c1a28c3ba17d45e342e583a4561ac556725dac2f,1
